externalcode;identificationstate;state;state2
15789181;NOTIDENTIFIED;ACTIVE;STARTED
15789228;NOTIDENTIFIED;ACTIVE;STARTED
15789884;NOTIDENTIFIED;ACTIVE;STARTED
20822293;NOTIDENTIFIED;ACTIVE;STARTED
15795311;NOTIDENTIFIED;ACTIVE;STARTED
15795397;NOTIDENTIFIED;ACTIVE;STARTED
15795984;NOTIDENTIFIED;ACTIVE;STARTED
15797339;NOTIDENTIFIED;ACTIVE;STARTED
15796677;NOTIDENTIFIED;ACTIVE;STARTED
15797155;NOTIDENTIFIED;ACTIVE;STARTED
18229103;NOTIDENTIFIED;ACTIVE;STARTED
27208151;NOTIDENTIFIED;ACTIVE;STARTED
15797902;NOTIDENTIFIED;ACTIVE;STARTED
15798732;NOTIDENTIFIED;ACTIVE;STARTED
16839038;NOTIDENTIFIED;ACTIVE;STARTED
15799395;NOTIDENTIFIED;ACTIVE;STARTED
15799913;NOTIDENTIFIED;ACTIVE;STARTED
15800138;NOTIDENTIFIED;ACTIVE;STARTED
15801487;NOTIDENTIFIED;ACTIVE;STARTED
15810151;NOTIDENTIFIED;ACTIVE;STARTED
15803443;NOTIDENTIFIED;ACTIVE;STARTED
15804334;NOTIDENTIFIED;ACTIVE;STARTED
15802750;NOTIDENTIFIED;ACTIVE;STARTED
20498665;NOTIDENTIFIED;ACTIVE;STARTED
21019586;NOTIDENTIFIED;ACTIVE;STARTED
15238337;NOTIDENTIFIED;ACTIVE;STARTED
15805164;NOTIDENTIFIED;ACTIVE;STARTED
15806130;NOTIDENTIFIED;ACTIVE;STARTED
15808561;NOTIDENTIFIED;ACTIVE;STARTED
15808370;NOTIDENTIFIED;ACTIVE;STARTED
15809629;NOTIDENTIFIED;ACTIVE;STARTED
15809919;NOTIDENTIFIED;ACTIVE;STARTED
17546904;NOTIDENTIFIED;ACTIVE;STARTED
15811349;NOTIDENTIFIED;ACTIVE;STARTED
15811110;NOTIDENTIFIED;ACTIVE;STARTED
15813022;NOTIDENTIFIED;ACTIVE;STARTED
17555845;NOTIDENTIFIED;ACTIVE;STARTED
15813350;NOTIDENTIFIED;ACTIVE;STARTED
15812902;NOTIDENTIFIED;ACTIVE;STARTED
15814647;NOTIDENTIFIED;ACTIVE;STARTED
15814678;NOTIDENTIFIED;ACTIVE;STARTED
15815712;NOTIDENTIFIED;ACTIVE;STARTED
15816627;NOTIDENTIFIED;ACTIVE;STARTED
18105988;NOTIDENTIFIED;ACTIVE;STARTED
15819161;NOTIDENTIFIED;ACTIVE;STARTED
15819284;NOTIDENTIFIED;ACTIVE;STARTED
15722867;NOTIDENTIFIED;ACTIVE;STARTED
21215964;NOTIDENTIFIED;ACTIVE;STARTED
15792143;NOTIDENTIFIED;ACTIVE;STARTED
15820013;NOTIDENTIFIED;ACTIVE;STARTED
27028056;NOTIDENTIFIED;ACTIVE;STARTED
15820105;NOTIDENTIFIED;ACTIVE;STARTED
15820426;NOTIDENTIFIED;ACTIVE;STARTED
15800268;NOTIDENTIFIED;ACTIVE;STARTED
15847683;NOTIDENTIFIED;ACTIVE;STARTED
15821881;NOTIDENTIFIED;ACTIVE;STARTED
15821447;NOTIDENTIFIED;ACTIVE;STARTED
15821713;NOTIDENTIFIED;ACTIVE;STARTED
15822048;NOTIDENTIFIED;ACTIVE;STARTED
15822369;NOTIDENTIFIED;ACTIVE;STARTED
15822239;NOTIDENTIFIED;ACTIVE;STARTED
15822604;NOTIDENTIFIED;ACTIVE;STARTED
15823366;NOTIDENTIFIED;ACTIVE;STARTED
15822482;NOTIDENTIFIED;ACTIVE;STARTED
15823267;NOTIDENTIFIED;ACTIVE;STARTED
16665996;NOTIDENTIFIED;ACTIVE;STARTED
15824011;NOTIDENTIFIED;ACTIVE;STARTED
15704634;NOTIDENTIFIED;ACTIVE;STARTED
15824516;NOTIDENTIFIED;ACTIVE;STARTED
15825742;NOTIDENTIFIED;ACTIVE;STARTED
15825261;NOTIDENTIFIED;ACTIVE;STARTED
15827425;NOTIDENTIFIED;ACTIVE;STARTED
15827623;NOTIDENTIFIED;ACTIVE;STARTED
15827630;NOTIDENTIFIED;ACTIVE;STARTED
15828279;NOTIDENTIFIED;ACTIVE;STARTED
15828194;NOTIDENTIFIED;ACTIVE;STARTED
15830128;NOTIDENTIFIED;ACTIVE;STARTED
15830265;NOTIDENTIFIED;ACTIVE;STARTED
15830616;NOTIDENTIFIED;ACTIVE;STARTED
16811195;NOTIDENTIFIED;ACTIVE;STARTED
15832788;NOTIDENTIFIED;ACTIVE;STARTED
15832962;NOTIDENTIFIED;ACTIVE;STARTED
15997098;NOTIDENTIFIED;ACTIVE;STARTED
15833914;NOTIDENTIFIED;ACTIVE;STARTED
15833488;NOTIDENTIFIED;ACTIVE;STARTED
15835826;NOTIDENTIFIED;ACTIVE;STARTED
15838087;NOTIDENTIFIED;ACTIVE;STARTED
15837837;NOTIDENTIFIED;ACTIVE;STARTED
15837141;NOTIDENTIFIED;ACTIVE;STARTED
15836304;NOTIDENTIFIED;ACTIVE;STARTED
15797568;NOTIDENTIFIED;ACTIVE;STARTED
15838230;NOTIDENTIFIED;ACTIVE;STARTED
15838483;NOTIDENTIFIED;ACTIVE;STARTED
15838599;NOTIDENTIFIED;ACTIVE;STARTED
15843692;NOTIDENTIFIED;ACTIVE;STARTED
15840912;NOTIDENTIFIED;ACTIVE;STARTED
15845009;NOTIDENTIFIED;ACTIVE;STARTED
15660152;NOTIDENTIFIED;ACTIVE;STARTED
15117175;NOTIDENTIFIED;ACTIVE;STARTED
15846952;NOTIDENTIFIED;ACTIVE;STARTED
16646933;NOTIDENTIFIED;ACTIVE;STARTED
15709998;NOTIDENTIFIED;ACTIVE;STARTED
15848512;NOTIDENTIFIED;ACTIVE;STARTED
19854892;NOTIDENTIFIED;ACTIVE;STARTED
15849458;NOTIDENTIFIED;ACTIVE;STARTED
15850157;NOTIDENTIFIED;ACTIVE;STARTED
15824004;NOTIDENTIFIED;ACTIVE;STARTED
15850867;NOTIDENTIFIED;ACTIVE;STARTED
15851222;NOTIDENTIFIED;ACTIVE;STARTED
15850676;NOTIDENTIFIED;ACTIVE;STARTED
15843937;NOTIDENTIFIED;ACTIVE;STARTED
15851505;NOTIDENTIFIED;ACTIVE;STARTED
15851918;NOTIDENTIFIED;ACTIVE;STARTED
15851789;NOTIDENTIFIED;ACTIVE;STARTED
18136913;NOTIDENTIFIED;ACTIVE;STARTED
15848703;NOTIDENTIFIED;ACTIVE;STARTED
16052239;NOTIDENTIFIED;ACTIVE;STARTED
15853943;NOTIDENTIFIED;ACTIVE;STARTED
15854995;NOTIDENTIFIED;ACTIVE;STARTED
15855497;NOTIDENTIFIED;ACTIVE;STARTED
15856623;NOTIDENTIFIED;ACTIVE;STARTED
15857453;NOTIDENTIFIED;ACTIVE;STARTED
15857323;NOTIDENTIFIED;ACTIVE;STARTED
15858221;NOTIDENTIFIED;ACTIVE;STARTED
15858511;NOTIDENTIFIED;ACTIVE;STARTED
15858559;NOTIDENTIFIED;ACTIVE;STARTED
15859396;NOTIDENTIFIED;ACTIVE;STARTED
15861375;NOTIDENTIFIED;ACTIVE;STARTED
15861740;NOTIDENTIFIED;ACTIVE;STARTED
15842534;NOTIDENTIFIED;ACTIVE;STARTED
15863515;NOTIDENTIFIED;ACTIVE;STARTED
15865908;NOTIDENTIFIED;ACTIVE;STARTED
15867469;NOTIDENTIFIED;ACTIVE;STARTED
15868596;NOTIDENTIFIED;ACTIVE;STARTED
17558044;NOTIDENTIFIED;ACTIVE;STARTED
15868756;NOTIDENTIFIED;ACTIVE;STARTED
15869104;NOTIDENTIFIED;ACTIVE;STARTED
15869876;NOTIDENTIFIED;ACTIVE;STARTED
16135154;NOTIDENTIFIED;ACTIVE;STARTED
15873705;NOTIDENTIFIED;ACTIVE;STARTED
15920126;NOTIDENTIFIED;ACTIVE;STARTED
15874665;NOTIDENTIFIED;ACTIVE;STARTED
15875112;NOTIDENTIFIED;ACTIVE;STARTED
26903743;NOTIDENTIFIED;ACTIVE;STARTED
15875365;NOTIDENTIFIED;ACTIVE;STARTED
16073494;NOTIDENTIFIED;ACTIVE;STARTED
16074910;NOTIDENTIFIED;ACTIVE;STARTED
16074859;NOTIDENTIFIED;ACTIVE;STARTED
16075733;NOTIDENTIFIED;ACTIVE;STARTED
16075900;NOTIDENTIFIED;ACTIVE;STARTED
16075924;NOTIDENTIFIED;ACTIVE;STARTED
16660151;NOTIDENTIFIED;ACTIVE;STARTED
16077713;NOTIDENTIFIED;ACTIVE;STARTED
16077782;NOTIDENTIFIED;ACTIVE;STARTED
16078154;NOTIDENTIFIED;ACTIVE;STARTED
16085770;NOTIDENTIFIED;ACTIVE;STARTED
16080041;NOTIDENTIFIED;ACTIVE;STARTED
16081840;NOTIDENTIFIED;ACTIVE;STARTED
16818521;NOTIDENTIFIED;ACTIVE;STARTED
16084650;NOTIDENTIFIED;ACTIVE;STARTED
16084995;NOTIDENTIFIED;ACTIVE;STARTED
16088535;NOTIDENTIFIED;ACTIVE;STARTED
16089907;NOTIDENTIFIED;ACTIVE;STARTED
16084865;NOTIDENTIFIED;ACTIVE;STARTED
17860741;NOTIDENTIFIED;ACTIVE;STARTED
15876089;NOTIDENTIFIED;ACTIVE;STARTED
15931092;NOTIDENTIFIED;ACTIVE;STARTED
15876386;NOTIDENTIFIED;ACTIVE;STARTED
15876478;NOTIDENTIFIED;ACTIVE;STARTED
15876829;NOTIDENTIFIED;ACTIVE;STARTED
15877284;NOTIDENTIFIED;ACTIVE;STARTED
15878540;NOTIDENTIFIED;ACTIVE;STARTED
17799751;NOTIDENTIFIED;ACTIVE;STARTED
15924025;NOTIDENTIFIED;ACTIVE;STARTED
15878878;NOTIDENTIFIED;ACTIVE;STARTED
15879240;NOTIDENTIFIED;ACTIVE;STARTED
15879561;NOTIDENTIFIED;ACTIVE;STARTED
15879592;NOTIDENTIFIED;ACTIVE;STARTED
15891860;NOTIDENTIFIED;ACTIVE;STARTED
15880987;NOTIDENTIFIED;ACTIVE;STARTED
15881076;NOTIDENTIFIED;ACTIVE;STARTED
15881250;NOTIDENTIFIED;ACTIVE;STARTED
18277579;NOTIDENTIFIED;ACTIVE;STARTED
15885623;NOTIDENTIFIED;ACTIVE;STARTED
15883759;NOTIDENTIFIED;ACTIVE;STARTED
15897640;NOTIDENTIFIED;ACTIVE;STARTED
15884138;NOTIDENTIFIED;ACTIVE;STARTED
15884237;NOTIDENTIFIED;ACTIVE;STARTED
15884596;NOTIDENTIFIED;ACTIVE;STARTED
15886668;NOTIDENTIFIED;ACTIVE;STARTED
15886972;NOTIDENTIFIED;ACTIVE;STARTED
15887962;NOTIDENTIFIED;ACTIVE;STARTED
15888372;NOTIDENTIFIED;ACTIVE;STARTED
15998996;NOTIDENTIFIED;ACTIVE;STARTED
15888990;NOTIDENTIFIED;ACTIVE;STARTED
15889720;NOTIDENTIFIED;ACTIVE;STARTED
15889935;NOTIDENTIFIED;ACTIVE;STARTED
15890405;NOTIDENTIFIED;ACTIVE;STARTED
16074989;NOTIDENTIFIED;ACTIVE;STARTED
15894755;NOTIDENTIFIED;ACTIVE;STARTED
15958372;NOTIDENTIFIED;ACTIVE;STARTED
15893598;NOTIDENTIFIED;ACTIVE;STARTED
18018448;NOTIDENTIFIED;ACTIVE;STARTED
15894649;NOTIDENTIFIED;ACTIVE;STARTED
15895431;NOTIDENTIFIED;ACTIVE;STARTED
15895714;NOTIDENTIFIED;ACTIVE;STARTED
15801234;NOTIDENTIFIED;ACTIVE;STARTED
15896049;NOTIDENTIFIED;ACTIVE;STARTED
15896612;NOTIDENTIFIED;ACTIVE;STARTED
15897527;NOTIDENTIFIED;ACTIVE;STARTED
15896933;NOTIDENTIFIED;ACTIVE;STARTED
16009523;NOTIDENTIFIED;ACTIVE;STARTED
15899729;NOTIDENTIFIED;ACTIVE;STARTED
15900197;NOTIDENTIFIED;ACTIVE;STARTED
23325364;NOTIDENTIFIED;ACTIVE;STARTED
15901200;NOTIDENTIFIED;ACTIVE;STARTED
15901552;NOTIDENTIFIED;ACTIVE;STARTED
15901774;NOTIDENTIFIED;ACTIVE;STARTED
15901804;NOTIDENTIFIED;ACTIVE;STARTED
15901781;NOTIDENTIFIED;ACTIVE;STARTED
15902771;NOTIDENTIFIED;ACTIVE;STARTED
16641358;NOTIDENTIFIED;ACTIVE;STARTED
15903136;NOTIDENTIFIED;ACTIVE;STARTED
16112698;NOTIDENTIFIED;ACTIVE;STARTED
15987105;NOTIDENTIFIED;ACTIVE;STARTED
15413994;NOTIDENTIFIED;ACTIVE;STARTED
15904157;NOTIDENTIFIED;ACTIVE;STARTED
19806594;NOTIDENTIFIED;ACTIVE;STARTED
20980955;NOTIDENTIFIED;ACTIVE;STARTED
13671501;NOTIDENTIFIED;ACTIVE;STARTED
15831491;NOTIDENTIFIED;ACTIVE;STARTED
15904928;NOTIDENTIFIED;ACTIVE;STARTED
15906540;NOTIDENTIFIED;ACTIVE;STARTED
15909077;NOTIDENTIFIED;ACTIVE;STARTED
15805805;NOTIDENTIFIED;ACTIVE;STARTED
15907233;NOTIDENTIFIED;ACTIVE;STARTED
15908087;NOTIDENTIFIED;ACTIVE;STARTED
20365073;NOTIDENTIFIED;ACTIVE;STARTED
15909688;NOTIDENTIFIED;ACTIVE;STARTED
15910103;NOTIDENTIFIED;ACTIVE;STARTED
15910370;NOTIDENTIFIED;ACTIVE;STARTED
15911834;NOTIDENTIFIED;ACTIVE;STARTED
17680844;NOTIDENTIFIED;ACTIVE;STARTED
15911537;NOTIDENTIFIED;ACTIVE;STARTED
15912602;NOTIDENTIFIED;ACTIVE;STARTED
16104020;NOTIDENTIFIED;ACTIVE;STARTED
15914729;NOTIDENTIFIED;ACTIVE;STARTED
15915726;NOTIDENTIFIED;ACTIVE;STARTED
15915313;NOTIDENTIFIED;ACTIVE;STARTED
15915467;NOTIDENTIFIED;ACTIVE;STARTED
15915740;NOTIDENTIFIED;ACTIVE;STARTED
15916709;NOTIDENTIFIED;ACTIVE;STARTED
15917133;NOTIDENTIFIED;ACTIVE;STARTED
15917263;NOTIDENTIFIED;ACTIVE;STARTED
15917294;NOTIDENTIFIED;ACTIVE;STARTED
15917867;NOTIDENTIFIED;ACTIVE;STARTED
15918482;NOTIDENTIFIED;ACTIVE;STARTED
15921604;NOTIDENTIFIED;ACTIVE;STARTED
15919397;NOTIDENTIFIED;ACTIVE;STARTED
15919427;NOTIDENTIFIED;ACTIVE;STARTED
15920041;NOTIDENTIFIED;ACTIVE;STARTED
15920393;NOTIDENTIFIED;ACTIVE;STARTED
15920355;NOTIDENTIFIED;ACTIVE;STARTED
15919892;NOTIDENTIFIED;ACTIVE;STARTED
15922779;NOTIDENTIFIED;ACTIVE;STARTED
15923233;NOTIDENTIFIED;ACTIVE;STARTED
16067646;NOTIDENTIFIED;ACTIVE;STARTED
15924384;NOTIDENTIFIED;ACTIVE;STARTED
15923202;NOTIDENTIFIED;REMOVED;STARTED
15924612;NOTIDENTIFIED;ACTIVE;STARTED
15922618;NOTIDENTIFIED;ACTIVE;STARTED
15925442;NOTIDENTIFIED;ACTIVE;STARTED
15926234;NOTIDENTIFIED;ACTIVE;STARTED
15926487;NOTIDENTIFIED;ACTIVE;STARTED
15926937;NOTIDENTIFIED;ACTIVE;STARTED
15926913;NOTIDENTIFIED;ACTIVE;STARTED
15927224;NOTIDENTIFIED;ACTIVE;STARTED
15927149;NOTIDENTIFIED;ACTIVE;STARTED
15982742;NOTIDENTIFIED;ACTIVE;STARTED
15927545;NOTIDENTIFIED;ACTIVE;STARTED
15927781;NOTIDENTIFIED;ACTIVE;STARTED
17988995;NOTIDENTIFIED;ACTIVE;STARTED
15928405;NOTIDENTIFIED;ACTIVE;STARTED
15928665;NOTIDENTIFIED;ACTIVE;STARTED
16245020;NOTIDENTIFIED;ACTIVE;STARTED
16247413;NOTIDENTIFIED;ACTIVE;STARTED
16249158;NOTIDENTIFIED;ACTIVE;STARTED
16406971;NOTIDENTIFIED;ACTIVE;STARTED
20590345;NOTIDENTIFIED;ACTIVE;STARTED
16642157;NOTIDENTIFIED;ACTIVE;PULL
16013315;NOTIDENTIFIED;ACTIVE;STARTED
16642744;NOTIDENTIFIED;ACTIVE;STARTED
16643499;NOTIDENTIFIED;ACTIVE;STARTED
16666450;NOTIDENTIFIED;ACTIVE;STARTED
17477727;NOTIDENTIFIED;ACTIVE;STARTED
16643369;NOTIDENTIFIED;ACTIVE;STARTED
16643567;NOTIDENTIFIED;ACTIVE;STARTED
16235021;NOTIDENTIFIED;ACTIVE;STARTED
16645714;NOTIDENTIFIED;ACTIVE;STARTED
16645202;NOTIDENTIFIED;ACTIVE;STARTED
16645790;NOTIDENTIFIED;ACTIVE;STARTED
16646377;NOTIDENTIFIED;ACTIVE;STARTED
16646292;NOTIDENTIFIED;ACTIVE;STARTED
11914914;NOTIDENTIFIED;ACTIVE;STARTED
16647213;NOTIDENTIFIED;ACTIVE;STARTED
16647770;NOTIDENTIFIED;ACTIVE;STARTED
16648425;NOTIDENTIFIED;ACTIVE;STARTED
16648647;NOTIDENTIFIED;ACTIVE;STARTED
16061194;NOTIDENTIFIED;ACTIVE;STARTED
16648913;NOTIDENTIFIED;ACTIVE;STARTED
16178175;NOTIDENTIFIED;ACTIVE;STARTED
16649354;NOTIDENTIFIED;ACTIVE;STARTED
15931146;NOTIDENTIFIED;ACTIVE;STARTED
15930941;NOTIDENTIFIED;ACTIVE;STARTED
15932747;NOTIDENTIFIED;ACTIVE;STARTED
15932976;NOTIDENTIFIED;ACTIVE;STARTED
15933379;NOTIDENTIFIED;ACTIVE;STARTED
15933485;NOTIDENTIFIED;ACTIVE;STARTED
15933706;NOTIDENTIFIED;ACTIVE;STARTED
21197666;NOTIDENTIFIED;ACTIVE;STARTED
15935823;NOTIDENTIFIED;ACTIVE;STARTED
15934109;NOTIDENTIFIED;ACTIVE;STARTED
15935533;NOTIDENTIFIED;ACTIVE;STARTED
15935625;NOTIDENTIFIED;ACTIVE;STARTED
15935410;NOTIDENTIFIED;ACTIVE;STARTED
15936479;NOTIDENTIFIED;ACTIVE;STARTED
15936059;NOTIDENTIFIED;ACTIVE;STARTED
15920805;NOTIDENTIFIED;ACTIVE;STARTED
15936981;NOTIDENTIFIED;ACTIVE;STARTED
15937346;NOTIDENTIFIED;ACTIVE;STARTED
15937568;NOTIDENTIFIED;ACTIVE;STARTED
15938466;NOTIDENTIFIED;ACTIVE;STARTED
15938428;NOTIDENTIFIED;ACTIVE;STARTED
15938862;NOTIDENTIFIED;ACTIVE;STARTED
15939746;NOTIDENTIFIED;ACTIVE;STARTED
15940278;NOTIDENTIFIED;ACTIVE;STARTED
17449199;NOTIDENTIFIED;ACTIVE;STARTED
17605700;NOTIDENTIFIED;ACTIVE;STARTED
15869456;NOTIDENTIFIED;ACTIVE;STARTED
15941923;NOTIDENTIFIED;ACTIVE;STARTED
15987655;NOTIDENTIFIED;ACTIVE;STARTED
15940766;NOTIDENTIFIED;ACTIVE;STARTED
15942838;NOTIDENTIFIED;ACTIVE;STARTED
15942944;NOTIDENTIFIED;ACTIVE;STARTED
15942463;NOTIDENTIFIED;ACTIVE;STARTED
15944191;NOTIDENTIFIED;ACTIVE;STARTED
15944566;NOTIDENTIFIED;ACTIVE;STARTED
15945532;NOTIDENTIFIED;ACTIVE;STARTED
15947116;NOTIDENTIFIED;ACTIVE;STARTED
15948304;NOTIDENTIFIED;ACTIVE;STARTED
15951342;NOTIDENTIFIED;ACTIVE;STARTED
15954541;NOTIDENTIFIED;ACTIVE;STARTED
15953742;NOTIDENTIFIED;ACTIVE;STARTED
15955074;NOTIDENTIFIED;ACTIVE;STARTED
15956958;NOTIDENTIFIED;ACTIVE;STARTED
16192119;NOTIDENTIFIED;ACTIVE;STARTED
15956873;NOTIDENTIFIED;ACTIVE;STARTED
15956712;NOTIDENTIFIED;ACTIVE;STARTED
15959690;NOTIDENTIFIED;ACTIVE;STARTED
16163294;NOTIDENTIFIED;ACTIVE;STARTED
15962218;NOTIDENTIFIED;ACTIVE;STARTED
15961921;NOTIDENTIFIED;ACTIVE;STARTED
15967497;NOTIDENTIFIED;ACTIVE;STARTED
15969781;NOTIDENTIFIED;ACTIVE;STARTED
16040168;NOTIDENTIFIED;ACTIVE;STARTED
15970237;NOTIDENTIFIED;ACTIVE;STARTED
15970794;NOTIDENTIFIED;ACTIVE;STARTED
15970022;NOTIDENTIFIED;ACTIVE;STARTED
15971432;NOTIDENTIFIED;ACTIVE;STARTED
15970534;NOTIDENTIFIED;ACTIVE;STARTED
15969477;NOTIDENTIFIED;ACTIVE;STARTED
16231917;NOTIDENTIFIED;ACTIVE;STARTED
15974174;NOTIDENTIFIED;ACTIVE;STARTED
15974792;NOTIDENTIFIED;ACTIVE;STARTED
15975614;NOTIDENTIFIED;ACTIVE;STARTED
15975966;NOTIDENTIFIED;ACTIVE;STARTED
15976437;NOTIDENTIFIED;ACTIVE;STARTED
22019448;NOTIDENTIFIED;ACTIVE;STARTED
15978011;NOTIDENTIFIED;ACTIVE;STARTED
15978301;NOTIDENTIFIED;ACTIVE;STARTED
15979407;NOTIDENTIFIED;ACTIVE;STARTED
15979605;NOTIDENTIFIED;ACTIVE;STARTED
15985095;NOTIDENTIFIED;ACTIVE;STARTED
15980533;NOTIDENTIFIED;ACTIVE;STARTED
15983466;NOTIDENTIFIED;ACTIVE;STARTED
15984265;NOTIDENTIFIED;ACTIVE;STARTED
15985156;NOTIDENTIFIED;ACTIVE;STARTED
15985767;NOTIDENTIFIED;ACTIVE;STARTED
15986801;NOTIDENTIFIED;ACTIVE;STARTED
16066236;NOTIDENTIFIED;ACTIVE;STARTED
15987334;NOTIDENTIFIED;ACTIVE;STARTED
15987754;NOTIDENTIFIED;ACTIVE;STARTED
15988843;NOTIDENTIFIED;ACTIVE;STARTED
12631810;NOTIDENTIFIED;ACTIVE;STARTED
13828646;NOTIDENTIFIED;ACTIVE;STARTED
15990051;NOTIDENTIFIED;ACTIVE;STARTED
15990266;NOTIDENTIFIED;ACTIVE;STARTED
15992246;NOTIDENTIFIED;ACTIVE;STARTED
17869843;NOTIDENTIFIED;ACTIVE;STARTED
16166042;NOTIDENTIFIED;ACTIVE;STARTED
15992963;NOTIDENTIFIED;ACTIVE;STARTED
15992277;NOTIDENTIFIED;ACTIVE;STARTED
15993526;NOTIDENTIFIED;ACTIVE;STARTED
15994110;NOTIDENTIFIED;ACTIVE;STARTED
15995568;NOTIDENTIFIED;ACTIVE;STARTED
15995919;NOTIDENTIFIED;ACTIVE;STARTED
15996763;NOTIDENTIFIED;ACTIVE;STARTED
15998477;NOTIDENTIFIED;ACTIVE;STARTED
15902184;NOTIDENTIFIED;REMOVED;STARTED
16006201;NOTIDENTIFIED;ACTIVE;STARTED
17843799;NOTIDENTIFIED;ACTIVE;STARTED
16001992;NOTIDENTIFIED;ACTIVE;STARTED
16002289;NOTIDENTIFIED;ACTIVE;STARTED
15066930;NOTIDENTIFIED;ACTIVE;STARTED
16006522;NOTIDENTIFIED;ACTIVE;STARTED
16005600;NOTIDENTIFIED;ACTIVE;STARTED
16005990;NOTIDENTIFIED;ACTIVE;STARTED
16006812;NOTIDENTIFIED;ACTIVE;STARTED
16007963;NOTIDENTIFIED;ACTIVE;STARTED
16008700;NOTIDENTIFIED;ACTIVE;STARTED
16009912;NOTIDENTIFIED;ACTIVE;STARTED
16010062;NOTIDENTIFIED;ACTIVE;STARTED
16011458;NOTIDENTIFIED;ACTIVE;STARTED
16012707;NOTIDENTIFIED;ACTIVE;STARTED
16087699;NOTIDENTIFIED;ACTIVE;STARTED
16015852;NOTIDENTIFIED;ACTIVE;STARTED
16019416;NOTIDENTIFIED;ACTIVE;STARTED
26232157;NOTIDENTIFIED;ACTIVE;STARTED
16021662;NOTIDENTIFIED;ACTIVE;STARTED
16021884;NOTIDENTIFIED;ACTIVE;STARTED
16051607;NOTIDENTIFIED;ACTIVE;STARTED
16022454;NOTIDENTIFIED;ACTIVE;STARTED
16023031;NOTIDENTIFIED;ACTIVE;STARTED
16024946;NOTIDENTIFIED;ACTIVE;STARTED
16025103;NOTIDENTIFIED;ACTIVE;STARTED
16025257;NOTIDENTIFIED;ACTIVE;STARTED
16025677;NOTIDENTIFIED;ACTIVE;STARTED
16026216;NOTIDENTIFIED;ACTIVE;STARTED
16038738;NOTIDENTIFIED;ACTIVE;STARTED
16027503;NOTIDENTIFIED;ACTIVE;STARTED
16027985;NOTIDENTIFIED;ACTIVE;STARTED
18284676;NOTIDENTIFIED;ACTIVE;STARTED
16028197;NOTIDENTIFIED;ACTIVE;STARTED
18174847;NOTIDENTIFIED;ACTIVE;STARTED
16677586;NOTIDENTIFIED;ACTIVE;STARTED
16036369;NOTIDENTIFIED;ACTIVE;STARTED
16060531;NOTIDENTIFIED;ACTIVE;STARTED
16032705;NOTIDENTIFIED;ACTIVE;STARTED
16033283;NOTIDENTIFIED;ACTIVE;STARTED
16033627;NOTIDENTIFIED;ACTIVE;STARTED
16033757;NOTIDENTIFIED;ACTIVE;STARTED
16035805;NOTIDENTIFIED;ACTIVE;STARTED
16036628;NOTIDENTIFIED;ACTIVE;STARTED
16063457;NOTIDENTIFIED;ACTIVE;STARTED
16046894;NOTIDENTIFIED;ACTIVE;STARTED
16045057;NOTIDENTIFIED;ACTIVE;STARTED
16028555;NOTIDENTIFIED;ACTIVE;STARTED
16045118;NOTIDENTIFIED;ACTIVE;STARTED
16043329;NOTIDENTIFIED;ACTIVE;STARTED
16047648;NOTIDENTIFIED;ACTIVE;STARTED
16047716;NOTIDENTIFIED;ACTIVE;STARTED
16052390;NOTIDENTIFIED;ACTIVE;STARTED
16053687;NOTIDENTIFIED;ACTIVE;STARTED
16053809;NOTIDENTIFIED;ACTIVE;STARTED
16053847;NOTIDENTIFIED;ACTIVE;STARTED
16054776;NOTIDENTIFIED;ACTIVE;STARTED
16055155;NOTIDENTIFIED;ACTIVE;STARTED
16056671;NOTIDENTIFIED;ACTIVE;STARTED
16061118;NOTIDENTIFIED;ACTIVE;STARTED
16092389;NOTIDENTIFIED;ACTIVE;STARTED
16058033;NOTIDENTIFIED;ACTIVE;STARTED
16058309;NOTIDENTIFIED;ACTIVE;STARTED
16058590;NOTIDENTIFIED;ACTIVE;STARTED
16059207;NOTIDENTIFIED;ACTIVE;STARTED
16060050;NOTIDENTIFIED;ACTIVE;STARTED
16060456;NOTIDENTIFIED;ACTIVE;STARTED
16060692;NOTIDENTIFIED;ACTIVE;STARTED
16061101;NOTIDENTIFIED;ACTIVE;STARTED
19704760;NOTIDENTIFIED;ACTIVE;STARTED
16062566;NOTIDENTIFIED;ACTIVE;STARTED
15760227;NOTIDENTIFIED;ACTIVE;STARTED
16063419;NOTIDENTIFIED;ACTIVE;STARTED
16096943;NOTIDENTIFIED;ACTIVE;STARTED
16064898;NOTIDENTIFIED;ACTIVE;STARTED
16065680;NOTIDENTIFIED;ACTIVE;STARTED
16073722;NOTIDENTIFIED;ACTIVE;STARTED
16013018;NOTIDENTIFIED;ACTIVE;STARTED
16642737;NOTIDENTIFIED;ACTIVE;STARTED
16070363;NOTIDENTIFIED;ACTIVE;STARTED
16070660;NOTIDENTIFIED;ACTIVE;STARTED
16071797;NOTIDENTIFIED;ACTIVE;STARTED
12868476;NOTIDENTIFIED;ACTIVE;STARTED
16072527;NOTIDENTIFIED;ACTIVE;STARTED
16072978;NOTIDENTIFIED;ACTIVE;STARTED
16243774;NOTIDENTIFIED;ACTIVE;STARTED
26924588;NOTIDENTIFIED;ACTIVE;STARTED
16085510;NOTIDENTIFIED;ACTIVE;STARTED
16085206;NOTIDENTIFIED;ACTIVE;STARTED
16085589;NOTIDENTIFIED;ACTIVE;STARTED
